country, type, prefix, voice price, sms price
Denmark,Mobile: Tele2 & Hi3G,45318,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,45428,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454290,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454291,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454292,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454293,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454294,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454295,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,45506,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,45535,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,45536,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,45537,0.3341,0.02
Denmark,Mobile: Tele2 & Hi3G,454911,0.3341,0.02
Denmark,Mobile: Tdc,45200,0.2516,0.02
Denmark,Mobile: Tdc,45201,0.2516,0.02
Denmark,Mobile: Tdc,45202,0.2516,0.02
Denmark,Mobile: Tdc,45203,0.2516,0.02
Denmark,Mobile: Tdc,45204,0.2516,0.02
Denmark,Mobile: Tdc,45205,0.2516,0.02
Denmark,Mobile: Tdc,4521,0.2516,0.02
Denmark,Mobile: Tdc,4523,0.2516,0.02
Denmark,Mobile: Tdc,4524,0.2516,0.02
Denmark,Mobile: Tdc,4529,0.2516,0.02
Denmark,Mobile: Tdc,4530,0.2516,0.02
Denmark,Mobile: Tdc,45400,0.2516,0.02
Denmark,Mobile: Tdc,45401,0.2516,0.02
Denmark,Mobile: Tdc,45402,0.2516,0.02
Denmark,Mobile: Tdc,45403,0.2516,0.02
Denmark,Mobile: Tdc,45404,0.2516,0.02
Denmark,Mobile: Tdc,4551,0.2516,0.02
Denmark,Mobile: Tdc,456099,0.2516,0.02
Denmark,Mobile: Tdc,45610,0.2516,0.02
Denmark,Mobile: Tdc,45611,0.2516,0.02
Denmark,Mobile: Tdc,45612,0.2516,0.02
Denmark,Mobile: Tdc,45613,0.2516,0.02
Denmark,Mobile: Tdc,45614,0.2516,0.02
Denmark,Mobile: Tdc,45615,0.2516,0.02
Denmark,Mobile: Tdc,45616,0.2516,0.02
Denmark,Mobile: Tdc,45617,0.2516,0.02
Denmark,Mobile: Telia,4526,0.2521,0.02
Denmark,Mobile: Telia,4527,0.2521,0.02
Denmark,Mobile: Telia,4528,0.2521,0.02
Denmark,Mobile: Telia,45421,0.2521,0.02
Denmark,Mobile: Telia,45422,0.2521,0.02
Denmark,Mobile: Telia,45423,0.2521,0.02
Denmark,Mobile: Telia,45427,0.2521,0.02
Denmark,Mobile: Telia,454296,0.2521,0.02
Denmark,Mobile: Telia,454297,0.2521,0.02
Denmark,Mobile: Telia,454298,0.2521,0.02
Denmark,Mobile: Telia,454299,0.2521,0.02
Denmark,Mobile: Telia,45521,0.2521,0.02
Denmark,Mobile: Telia,45522,0.2521,0.02
Denmark,Mobile: Telia,45523,0.2521,0.02
Denmark,Mobile: Telia,45524,0.2521,0.02
Denmark,Mobile: Telia,45532,0.2521,0.02
Denmark,Mobile: Telia,45533,0.2521,0.02
Denmark,Mobile: Telia,45534,0.2521,0.02
Denmark,Mobile: Telia,45601,0.2521,0.02
Denmark,Mobile: Telia,45602,0.2521,0.02
Denmark,Mobile: Telia,45603,0.2521,0.02
Denmark,Mobile: Telia,45604,0.2521,0.02
Diego Garcia,Fixed and Mobile,246,10.1281,
Djibouti,Fixed,253,0.5556,0.02
Djibouti,Mobile,2535,0.5556,0.02
Djibouti,Mobile,2536,0.5556,0.02
Djibouti,Mobile,2537,0.5556,0.02
Djibouti,Mobile,2538,0.5556,0.02
Dominica,Fixed Line,1767,0.2017,0.02
Dominica,Mobile: C&W,1767225,0.3461,0.02
Dominica,Mobile: C&W,1767235,0.3461,0.02
Dominica,Mobile: C&W,1767245,0.3461,0.02
Dominica,Mobile: C&W,1767265,0.3461,0.02
Dominica,Mobile: C&W,1767266,0.3461,0.02
Dominica,Mobile: C&W,1767275,0.3461,0.02
Dominica,Mobile: C&W,1767276,0.3461,0.02
Dominica,Mobile: C&W,1767277,0.3461,0.02
Dominica,Mobile: C&W,1767285,0.3461,0.02
Dominica,Mobile: C&W,1767295,0.3461,0.02
Dominica,Mobile: Other,1767315,0.3497,0.02
Dominica,Mobile: Other,1767316,0.3497,0.02
Dominica,Mobile: Other,1767317,0.3497,0.02
Dominica,Mobile: Other,1767611,0.3497,0.02
Dominica,Mobile: Other,1767612,0.3497,0.02
Dominica,Mobile: Other,1767613,0.3497,0.02
Dominica,Mobile: Other,1767614,0.3497,0.02
Dominica,Mobile: Other,1767615,0.3497,0.02
Dominica,Mobile: Other,1767616,0.3497,0.02
Dominican Republic,Fixed Line,1809,0.0669,0.07
Dominican Republic,Fixed Line,1829,0.0669,0.07
Dominican Republic,Fixed Line,1849,0.0669,0.07
Dominican Republic,Mobile: Centennial,1809215,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809216,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809217,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809218,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809219,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809302,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809303,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809304,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809305,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809306,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809307,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809308,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809309,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809315,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809316,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809317,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809318,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809319,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809401,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809402,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809403,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809404,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809405,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809407,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809408,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809409,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809410,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809412,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809413,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809414,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809415,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809416,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809417,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809418,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809419,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809420,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809421,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809423,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809430,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809431,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809432,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809433,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809434,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809436,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809437,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809438,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809439,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809440,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809441,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809442,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809443,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809444,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809445,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809446,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809447,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809448,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809449,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809614,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809617,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809619,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809709,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809716,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809717,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809718,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809719,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809777,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809818,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809997,0.1627,0.07
Dominican Republic,Mobile: Centennial,1809998,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829215,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829303,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829304,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829306,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829307,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829309,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829402,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829403,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829405,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829407,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829408,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829409,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829412,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829413,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829414,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829415,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829416,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829417,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829422,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829430,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829440,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829441,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829442,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829443,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829444,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829445,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829446,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829449,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829614,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829777,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829818,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829997,0.1627,0.07
Dominican Republic,Mobile: Centennial,1829998,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809201,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809203,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809204,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809205,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809206,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809207,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809208,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809209,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809210,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809212,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809214,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092223,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092224,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092225,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092226,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809223,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809224,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809225,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809228,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809229,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809230,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809232,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809235,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092480,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092482,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092484,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092485,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092486,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092487,0.1627,0.07
Dominican Republic,Mobile: Verizon,18092488,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809249,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809250,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809251,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809252,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809253,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809254,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809256,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809257,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809258,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809259,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809260,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809264,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809265,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809266,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809267,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809268,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809269,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809270,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809271,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809272,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809280,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809281,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809282,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809283,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809284,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809292,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809293,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809297,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809298,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809299,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809300,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809301,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809310,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809313,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809321,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809322,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809323,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809324,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809325,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809326,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809327,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809330,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809340,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809341,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809342,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809343,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809344,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809345,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809348,0.1627,0.07
Dominican Republic,Mobile: Verizon,180935,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809360,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809361,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809366,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809370,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809371,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809374,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809376,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809377,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809383,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809386,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809387,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809389,0.1627,0.07
Dominican Republic,Mobile: Verizon,180939,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809406,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809424,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809425,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809426,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809427,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809428,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809429,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809451,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809452,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809453,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809454,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809455,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809456,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809457,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809458,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809459,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809460,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809461,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809462,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809463,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809464,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809465,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809467,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809470,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809474,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809477,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809478,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809479,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809480,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809481,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809484,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809485,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809486,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809487,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809488,0.1627,0.07
Dominican Republic,Mobile: Verizon,180949,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809501,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809502,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809504,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809505,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809506,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809507,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809509,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809510,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809512,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809513,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809514,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095150,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095156,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095157,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095158,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095159,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809516,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809517,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809519,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809520,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095429,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809543,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095450,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095451,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095454,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095456,0.1627,0.07
Dominican Republic,Mobile: Verizon,18095459,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809546,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809604,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809606,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809607,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809615,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809618,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809624,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809628,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809629,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809630,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809631,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809632,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809633,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809634,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809635,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809637,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809638,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809639,0.1627,0.07
Dominican Republic,Mobile: Verizon,180964,0.1627,0.07
Dominican Republic,Mobile: Verizon,180965,0.1627,0.07
Dominican Republic,Mobile: Verizon,180966,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809670,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809671,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809672,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809673,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809674,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809675,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809676,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809677,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809678,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809693,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809694,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809696,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809697,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809698,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809702,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809707,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809710,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809712,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809720,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809721,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809722,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809723,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809727,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809729,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809742,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809743,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809747,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809749,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809750,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809751,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809752,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809753,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809754,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809756,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809757,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809758,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809759,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809760,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809761,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809762,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809763,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809764,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809765,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809767,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809768,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809769,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809771,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809772,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809773,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809774,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809775,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809776,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809782,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809783,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809785,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809786,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809787,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809789,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809790,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809791,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809796,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809798,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809812,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809814,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809821,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809827,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809828,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809829,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809834,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809835,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809836,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809837,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809838,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809839,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809840,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809841,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809842,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809843,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809844,0.1627,0.07
Dominican Republic,Mobile: Verizon,18098599,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809871,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809874,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809888,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809891,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809894,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809897,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809928,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809929,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809932,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809938,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809939,0.1627,0.07
Dominican Republic,Mobile: Verizon,1809940,0.1627,0.07
